customer_id,order_purchase_timestamp,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_score,customer_segment,avg_order_value,CLV
0096dd625383caa8afe2c028018bf4ce,11-04-2018 13:27,140,1,521.37,4,1,5,415,Champions,521.37,124670.7058
0097c5abeb126a90646370f4a1cf3d93,04-06-2018 23:59,85,1,148.68,5,1,4,514,Champions,148.68,35552.56447
0098400373e087d3c231fb5d37834fde,23-03-2017 18:28,523,1,119.39,1,1,3,113,At Risk,119.39,28548.6997
0098c4d01b3588b0b61ac012e5e4b228,04-08-2017 06:54,390,1,168.2,1,1,4,114,At Risk,168.2,40220.2135
00993c1bdbff4f24ca6b8124b4cf5a1f,23-07-2018 22:05,36,1,43.29,5,1,1,511,Potential Customers,43.29,10351.56387
0099a73bb9e6010fad1106f3dbadfc1d,17-04-2017 11:34,499,1,127.98,1,1,3,113,At Risk,127.98,30602.75222
0099bfdae84652b1df38e27c0fc216e3,22-01-2018 20:21,218,1,165.8,3,1,4,314,Others,165.8,39646.32223
009aac1d726cf431e9cff8be1f7d9ca5,01-05-2018 13:32,120,1,152.4,4,1,4,414,Champions,152.4,36442.09594
009ac0aeacb7e5c368452976385b7903,15-09-2017 22:24,347,1,590.37,2,1,5,215,At Risk,590.37,141170.0799
009bd844996868ab5166ade7dd9ab471,13-02-2018 18:07,196,1,135.58,3,1,4,314,Others,135.58,32420.07459
009c825b4f96c0c03731ac38b6e1c6ea,28-05-2018 08:31,93,1,148.54,5,1,4,514,Champions,148.54,35519.08748
009c99241ad4ac86427982c474c18771,03-05-2017 10:06,483,1,50.7,1,1,1,111,At Risk,50.7,12123.45318
009c9d2be03f80df9ef29fade7f998f3,14-04-2018 17:17,136,1,288.76,4,1,5,415,Champions,288.76,69048.6852
009e30667771830117017cf8581b98a5,11-09-2017 21:44,351,1,77.57,2,1,2,212,At Risk,77.57,18548.64424
00a02bdfd1741b999de5e2ccfdb8cfc8,12-02-2018 17:24,197,1,48.68,3,1,1,311,Others,48.68,11640.42802
00a16acd591b4bb112f2e94c7d2f9936,12-06-2018 11:48,78,1,47.29,5,1,1,511,Potential Customers,47.29,11308.04933
00a1edfeac0ce7adf9357b89c9659eb2,25-10-2017 16:47,307,1,112.82,2,1,3,213,At Risk,112.82,26977.67234
00a2277d94755da60c916bab098b9b49,17-03-2018 11:17,165,1,36.22,4,1,1,411,Potential Customers,36.22,8660.975821
00a39528c677a55852f57235f988b837,23-03-2018 17:52,158,1,229.79,4,1,5,415,Champions,229.79,54947.69834
00a49178247b91322bdca02625e81f7a,02-07-2017 09:51,423,1,100.77,1,1,3,113,At Risk,100.77,24096.2599
00a572d0c25a9ea5e283ea2da267ba8d,02-04-2018 22:05,148,1,164.7,4,1,4,414,Champions,164.7,39383.28873
00a5ee1a809dde5ccdb5b8c58531c343,28-01-2018 19:17,212,1,74.43,3,1,2,312,Others,74.43,17797.80316
00a6e2753fc2652cb87386ffbf5792b2,20-02-2017 21:31,554,1,192.14,1,1,4,114,At Risk,192.14,45944.77897
00a7f6b5d305216d76ab1accbfe123b9,20-03-2018 18:39,161,1,24.84,4,1,1,411,Potential Customers,24.84,5939.774693
00a7f9b60493b4b11601b42e5f31eac9,03-06-2018 17:23,86,1,58.35,5,1,2,512,Potential Customers,58.35,13952.73162
00a860aeb15fb205efdb0c689d8f9c6a,05-09-2017 22:26,357,1,73.34,2,1,2,212,At Risk,73.34,17537.16087
00aa3aa0438ac8a9e8a9378171ccd055,13-08-2018 14:59,16,1,34.35,5,1,1,511,Potential Customers,34.35,8213.818869
00ab90b4fd9fa3d490ab687f992763d6,19-11-2017 01:27,283,1,62.78,2,1,2,212,At Risk,62.78,15012.03926
00abf30c1a93c7c8b509cb80a22e4dd8,17-07-2018 12:46,43,1,188.39,5,1,4,514,Champions,188.39,45048.07385
00acc750f0c2bda99b95c4043ff1e662,07-05-2018 17:32,113,1,99.9,4,1,3,413,Potential Customers,99.9,23888.22431
00aee581138f207eb71f58811aae25d1,15-04-2018 20:27,135,1,102.53,4,1,3,413,Potential Customers,102.53,24517.1135
00af1761df71da362764c51bb96f5118,28-11-2017 18:00,273,1,137.6,2,1,4,214,At Risk,137.6,32903.09975
00af928c0a307dfdb37122943a1e6902,13-06-2018 11:44,77,1,284.73,5,1,5,515,Champions,284.73,68085.0261
00b14856ef33f09ac83df50620ce60b1,20-09-2017 01:01,343,1,109.13,2,1,3,213,At Risk,109.13,26095.3145
00b16eaf1e6b6bd4eeb54f97fc31f172,26-07-2018 12:05,34,1,430.67,5,1,5,515,Champions,430.67,102982.398
00b196cc59531c4dbba23e94fff01d6c,27-10-2017 19:15,305,1,114.65,2,1,3,213,At Risk,114.65,27415.26443
00b2b9682f5c2a1f7cf1312ce6a0ea9d,02-08-2018 22:09,26,1,143.41,5,1,4,514,Champions,143.41,34292.39488
00b2fdba41164ba7de5052652fb86231,22-07-2018 16:13,37,1,75.11,5,1,2,512,Potential Customers,75.11,17960.40568
00b366712a38454d2e62c9d2509d0623,16-03-2018 13:35,166,1,368.52,4,1,5,415,Champions,368.52,88121.00523
00b4054d851ec464f6fb745fab627439,19-05-2018 17:08,101,1,411.33,4,1,5,415,Champions,411.33,98357.79084
00b4a445a17922526d9b64e567ac2865,09-07-2017 17:14,415,1,143.71,1,1,4,114,At Risk,143.71,34364.13129
00b5072ef1192bc4d02e1d6264317bb0,23-11-2017 20:44,278,1,366.27,2,1,5,215,At Risk,366.27,87582.98216
00b6731ea206414be73f8c73bec1951e,12-12-2017 22:27,259,1,182.36,3,1,4,314,Others,182.36,43606.17202
00b694184c8c2f2a565e4def5a00b8ee,20-07-2017 16:32,404,1,124.33,1,1,3,113,At Risk,124.33,29729.95924
00b78d0d0484fc9f3e1138e1ab752db6,04-12-2017 08:36,268,1,212.8,3,1,5,315,Others,212.8,50885.02636
00b7c3578d5231b0b60a62414118652b,26-04-2017 00:59,490,1,190.62,1,1,4,114,At Risk,190.62,45581.31449
00b7c3aa68e7f0e83117105ee4964a49,14-07-2018 11:47,46,1,68.43,5,1,2,512,Potential Customers,68.43,16363.07497
00b7dcb6e32230f09195eb0e9aa1a94b,13-05-2017 22:23,472,1,96.99,1,1,3,113,At Risk,96.99,23192.38114
00b96a156e6827442e5ec7c620a39d24,21-04-2018 15:10,129,1,55.22,4,1,2,412,Potential Customers,55.22,13204.28175
00b9f074bf913ebcb8e7b9d7f8398782,01-08-2017 10:04,393,1,434.35,1,1,5,115,At Risk,434.35,103862.3647
00ba24d5e8869fd25950fd26c098ee20,15-05-2018 13:34,106,1,162.28,4,1,4,414,Champions,162.28,38804.61502
00ba72dac5dae2776b5bfcf799a956b2,11-08-2018 22:06,17,1,33.34,5,1,1,511,Potential Customers,33.34,7972.306291
00ba767af52461bf567696d2a6d2909f,25-10-2017 14:58,308,1,62.01,2,1,2,212,At Risk,62.01,14827.91581
00ba7e4052ff6531f4e8aa0b0054318b,07-05-2017 12:10,479,1,116.22,1,1,3,113,At Risk,116.22,27790.68498
00bad631eaa8723983a6c7e2f910dfca,14-08-2018 19:30,14,1,105.6,5,1,3,513,Potential Customers,105.6,25251.21609
00bae1a0d3566c3af0c3c67fd2204935,22-02-2018 16:11,187,1,57.6,3,1,2,312,Others,57.6,13773.39059
00bb27539e10159490e73842a90b173e,27-07-2017 14:33,398,1,31.58,1,1,1,111,At Risk,31.58,7551.45269
00bb2dd15521a8a428bb530b4cabb403,02-08-2017 12:48,392,1,328.6,1,1,5,115,At Risk,328.6,78575.28036
00bd25230af840df218e6902df6ac894,29-01-2018 10:15,212,1,36.01,3,1,1,311,Others,36.01,8610.760334
00bd2f03a3aeb727b9c7bf7c2a1c094b,11-07-2018 17:59,48,1,72.08,5,1,2,512,Potential Customers,72.08,17235.86795
00be672c9d26099d6fd918cf76a4ef67,14-08-2017 08:35,380,1,60.1,2,1,2,212,At Risk,60.1,14371.194
00bf0246fe43d0dac8842035f21f8a76,22-01-2018 11:56,219,1,162.06,3,1,4,314,Others,162.06,38752.00832
00bf225ae2b2d6a141e31acf971c4a03,14-03-2018 22:12,167,1,42.38,4,1,1,411,Potential Customers,42.38,10133.96343
00bf77539bad79ed21c55cdea4375985,23-02-2018 08:55,187,1,42,3,1,1,311,Others,42,10043.09731
00c042af846ab3125854b4abc3bf25a6,18-09-2017 22:08,344,1,257.92,2,1,5,215,At Risk,257.92,61674.18232
00c120d7afbe4803d4771a8f3696ec85,03-12-2017 23:08,268,1,165.5,3,1,4,314,Others,165.5,39574.58582
00c1cef22f54b3d3935e1c145b0c6ec6,03-02-2018 13:54,207,1,182.84,3,1,4,314,Others,182.84,43720.95028
00c23397b535962f65c89900d6a9ab22,01-01-2018 23:50,239,1,67.39,3,1,2,312,Others,67.39,16114.38875
00c2781c163b9f057924ed8c45c724d4,29-01-2018 19:39,211,1,558.92,3,1,5,315,Others,558.92,133649.713
00c32f58ea39ae8132d9b1a32b81b167,10-05-2017 16:06,475,1,29.1,1,1,1,111,At Risk,29.1,6958.431706
00c36dc4ec485e2500e9a669d6ea63d6,21-09-2017 09:33,342,1,218.16,2,1,5,215,At Risk,218.16,52166.71687
00c38945ab09a0f226419274da4675e4,06-01-2018 18:25,234,1,78.9,3,1,2,312,Others,78.9,18866.67566
00c3e2f6fe2448015cbd44f4b7814273,19-07-2017 19:40,405,1,141.23,1,1,4,114,At Risk,141.23,33771.1103
00c5a25662a028f00093f247b945f959,16-08-2017 12:50,378,1,79.1,2,1,2,212,At Risk,79.1,18914.49993
00c5b008c1465e327578fdacf185ccfa,11-06-2018 14:34,79,1,84.66,5,1,2,512,Potential Customers,84.66,20244.01471
00c634fb2feeb4e2767a916c2375c9b8,20-08-2018 19:09,8,1,1318.06,5,1,5,515,Champions,1318.06,315176.3056
00c6436d2afd5923cba3f19f9542b140,23-03-2018 13:57,159,1,222.92,4,1,5,415,Champions,222.92,53304.93456
00c7c6f2aaf86b1a5a386b103b67b218,03-03-2017 09:05,544,1,110.3,1,1,3,113,At Risk,110.3,26375.0865
00c7e84c0c77753093b456d787638eed,22-01-2018 15:06,218,1,119.84,3,1,3,313,Others,119.84,28656.30432
00c82b169fb6a103c5274dc731295a98,20-04-2018 13:04,131,1,46.19,4,1,1,411,Potential Customers,46.19,11045.01582
00c86cc609174f994caee1818b788e05,10-03-2018 18:04,171,1,102.38,4,1,3,413,Potential Customers,102.38,24481.24529
00c9ed767059efd304546d437c9d171d,24-01-2018 19:09,216,1,153.09,3,1,4,314,Others,153.09,36607.08968
00ca4dec2a491c4c1a9081a3c5a1e8b1,06-05-2018 15:20,114,1,65.22,4,1,2,412,Potential Customers,65.22,15595.49539
00ca6e4277e535d41bda84d371310be2,20-06-2018 16:15,69,1,249.05,5,1,5,515,Champions,249.05,59553.17582
00cca8735b2e7b89dc267f378e5c9e8d,17-04-2017 21:24,498,1,18.25,1,1,1,111,At Risk,18.25,4363.964901
00ccce5462294b682e2a5b34bc37c3d5,09-01-2018 07:29,232,1,133.49,3,1,4,314,Others,133.49,31920.31094
00cd48b2051a1518d6d33ffd01dbfcb6,03-02-2017 14:03,572,1,58.62,1,1,2,112,At Risk,58.62,14017.29438
00cd55d78c1db8aa5f78e95d363373e4,16-03-2018 23:30,165,1,135.72,4,1,4,414,Champions,135.72,32453.55158
00cebf30eafc51ca426a54082d26ddf3,26-07-2017 17:39,398,1,94.3,1,1,3,113,At Risk,94.3,22549.14467
00cef6d9683eaa39aaf401e3b02bdbca,16-08-2017 22:23,377,1,222.24,2,1,5,215,At Risk,222.24,53142.33204
00cf7bb323cf933b841728576c4de744,19-04-2018 22:20,131,1,181.82,4,1,4,414,Champions,181.82,43477.04649
00d1bd043022c327bc464ded6b731f4a,08-03-2018 16:13,173,1,159.03,4,1,4,414,Champions,159.03,38027.47059
00d4a861a9e1ec05df44712a80bfd55d,02-02-2017 13:51,573,1,169.01,1,1,4,114,At Risk,169.01,40413.90181
00d4c7cec24152e73f88312fdbf09ffa,22-02-2018 20:46,187,1,67.3,3,1,2,312,Others,67.3,16092.86783
00d59ed5b36bbeac2deb4e7256a39fb4,05-07-2018 19:08,54,1,45.19,5,1,1,511,Potential Customers,45.19,10805.89446
00d7e038b53f4b3ed3036d2d016e51c4,31-03-2018 12:33,151,1,74.22,4,1,2,412,Potential Customers,74.22,17747.58767
00d88dff8797c35f7db7739109ba8cb3,26-10-2017 08:35,307,1,19.33,2,1,1,211,At Risk,19.33,4622.215975
00d8b72b2807894a9e5c690179132819,08-11-2017 00:04,294,1,422.16,2,1,5,215,At Risk,422.16,100947.4752
00d9314fb3f147133d0dae548abab307,09-03-2018 08:32,173,1,76.86,4,1,2,412,Potential Customers,76.86,18378.86807
00d97ddbc2cafa83bc2412d11da98d88,25-11-2017 17:51,276,1,130.57,2,1,4,214,At Risk,130.57,31222.07656
00da45766aa7d360508cf25434334a8d,12-03-2018 14:07,170,1,179.04,4,1,4,414,Champions,179.04,42812.28909
00da48d824214ffba48ab43f5b1d29a0,29-04-2018 09:43,122,1,436.14,4,1,5,415,Champions,436.14,104290.3919
00daf19c19d0fa15a86284fa7293b5ac,10-06-2018 15:01,79,1,151.89,5,1,4,514,Champions,151.89,36320.14405
00dcc20224e6a230aa9f7ff8fb6f29f8,21-02-2017 11:31,554,1,74.41,1,1,2,112,At Risk,74.41,17793.02073
00de350c10e898eb927e6a5440a30191,01-05-2017 19:26,484,1,86.73,1,1,3,113,At Risk,86.73,20738.99594
00e0a2be19aca747d3051ed15e18b77a,05-05-2017 18:30,480,1,102.02,1,1,3,113,At Risk,102.02,24395.1616
00e13fc0014cb95fde8d8eb1d3d84195,05-04-2017 14:54,511,1,133.49,1,1,4,114,At Risk,133.49,31920.31094
00e144a7e8e11d93c3c4f12558735f03,10-12-2017 12:18,262,1,116.36,3,1,3,313,Others,116.36,27824.16197
00e200fe66bc8553bd83681887d6176f,20-04-2017 09:57,496,1,74.94,1,1,2,112,At Risk,74.94,17919.75505
00e20d0af2000bc5415d945981b3bd31,01-05-2018 22:36,119,1,40.13,4,1,1,411,Potential Customers,40.13,9595.940356
00e3fdbce18ef97f5b13e1cc27e9dc98,01-05-2017 10:03,485,1,95.76,1,1,3,113,At Risk,95.76,22898.26186
00e4dd8d5ecaa00de8c6671679b58045,03-07-2018 10:52,57,1,53.34,5,1,1,511,Potential Customers,53.34,12754.73358
00e5b2926b61c618f32e26a8683d84c7,30-11-2017 17:11,271,1,96.8,2,1,3,213,At Risk,96.8,23146.94808
00e6cc9509687bc594c4cbe302bd2115,16-02-2017 10:35,559,1,80.14,1,1,2,112,At Risk,80.14,19163.18615
00e6ef8a68edd7a3d2221bcf18656b7e,28-06-2018 14:38,62,1,34.23,5,1,1,511,Potential Customers,34.23,8185.124305
00e731383e6ee1e27962b8707c82d8cc,05-02-2018 15:35,204,1,147.15,3,1,4,314,Others,147.15,35186.70878
00e7c7983371f6e0c6ce890040d431db,30-01-2018 14:45,211,1,201.08,3,1,4,314,Others,201.08,48082.52396
00e7c822a5cd0647e9251fc711276ea7,05-11-2017 11:26,297,1,173.82,2,1,4,214,At Risk,173.82,41564.07557
00e8bdabd8d9dec7728bf9a885f7cff9,15-05-2017 21:08,470,1,52.38,1,1,1,111,At Risk,52.38,12525.17707
00eb2bf26ade27447b6532561c6a402d,03-06-2018 21:08,86,1,104.08,5,1,3,513,Potential Customers,104.08,24887.75161
00eb46a6c173fdad0c058d8650deefd9,05-07-2017 17:24,419,1,41.59,1,1,1,111,At Risk,41.59,9945.057548
00ec3ab027d83e9b77d525b2e6b823e7,16-05-2017 00:48,470,1,31.82,1,1,1,111,At Risk,31.82,7608.841817
00ed8dde25f27c50ed32e0c4f1f8e76e,16-05-2018 13:11,105,1,149.45,4,1,4,414,Champions,149.45,35736.68792
00ee00c99d468f838abf1d6d7044b2aa,30-03-2018 22:12,151,1,22.38,4,1,1,411,Potential Customers,22.38,5351.536137
00ee08bd4046a080a8ec38c5e0937372,15-10-2017 17:27,317,1,294.7,2,1,5,215,At Risk,294.7,70469.06611
00eeecca2b37c96ce302d0428ee46ccf,01-03-2017 09:49,546,1,116.24,1,1,3,113,At Risk,116.24,27795.4674
00efae0d386ce3132b63e35b3aa79ec6,29-06-2017 23:22,425,1,462.87,1,1,5,115,At Risk,462.87,110682.106
00efd0bb67f3af4d73269668a6cc8b49,11-05-2018 01:46,110,1,35.19,4,1,1,411,Potential Customers,35.19,8414.680815
00f31970034cf8ebd290529f7a97beb9,27-08-2017 23:29,366,1,130.01,2,1,4,214,At Risk,130.01,31088.16859
00f394e6fc446865ac4097b6db69ef4a,01-08-2018 02:02,28,1,289.9,5,1,5,515,Champions,289.9,69321.28356
00f3b3a7cd0b6566435090c7fbda03a2,22-01-2017 17:27,583,1,57.51,1,1,2,112,At Risk,57.51,13751.86967
00f4202fec304d8f984a33eddc630e0f,09-04-2018 18:53,141,1,201.84,4,1,5,415,Champions,201.84,48264.2562
00f5111aa1572c08c765f48e20edf87b,24-04-2017 07:52,492,1,60.86,1,1,2,112,At Risk,60.86,14552.92624
00f5116a953fdf1b86dd0deb055c0e12,04-09-2017 22:25,358,1,69.14,2,1,2,212,At Risk,69.14,16532.85114
00f539ee95c97870a2a4f261a2d96ba4,27-03-2018 22:38,154,1,188.97,4,1,4,414,Champions,188.97,45186.76424
00f58ffb9b2f2764032aca4e22330725,07-11-2017 21:02,294,1,71.22,2,1,2,212,At Risk,71.22,17030.22358
00f6217307f712298d8e47215f0bf2ad,28-11-2017 22:46,273,1,73.34,2,1,2,212,At Risk,73.34,17537.16087
00f625f67cffbda090bb7bd168821482,13-04-2018 22:24,137,1,98.7,4,1,3,413,Potential Customers,98.7,23601.27867
00f6b2176ddb649359d064053de50c2e,24-05-2017 19:42,461,1,60.01,1,1,2,112,At Risk,60.01,14349.67308
00f73459a4d3be97ff307dc869da0aa9,28-05-2018 10:31,93,1,247.68,5,1,5,515,Champions,247.68,59225.57955
00f782305075b457bfe7fb38cf6562a5,17-09-2017 14:22,346,1,28.09,2,1,1,211,At Risk,28.09,6716.919128
00f8ac751ae484a82adb20b42ad1aca7,08-05-2018 12:30,113,1,109.59,4,1,3,413,Potential Customers,109.59,26205.31033
00fb3db8be6fffc03c156297ff70c1b9,07-05-2017 18:44,478,1,52.68,1,1,1,111,At Risk,52.68,12596.91348
00fb49c2869c0797c3bf65f269f1510b,13-03-2017 15:21,533,1,355.95,1,1,5,115,At Risk,355.95,85115.24968
00fb765118b6d3b18dfc763dc3729a5b,26-06-2018 21:36,63,1,99.11,5,1,3,513,Potential Customers,99.11,23699.31843
00fd2c64e6e3f94a81541196fc536f4f,28-04-2018 10:58,123,1,106.9,4,1,3,413,Potential Customers,106.9,25562.07386
00fd7dfb540f22f5fa85fe9ecfb82fd3,05-02-2018 23:17,204,1,145.11,3,1,4,314,Others,145.11,34698.9012
00fd9131670312e3292287415ee2e498,03-07-2017 23:01,421,1,75.07,1,1,2,112,At Risk,75.07,17950.84083
00ffaeed5dc4a18cf44151b40f81a96f,25-11-2017 13:16,277,1,185.94,2,1,4,214,At Risk,185.94,44462.22651
00ffbb23812bc76062322afd86d8cbf7,10-09-2017 22:42,352,1,69.24,2,1,2,212,At Risk,69.24,16556.76327
010099752e4ca60e61c8a4a669ea9fe5,28-02-2018 23:42,181,1,86.02,3,1,3,313,Others,86.02,20569.21977
01016b17e79a0a428384c6916b426aed,26-02-2018 17:40,183,1,160.76,3,1,4,314,Others,160.76,38441.15055
010583f85dd55d32a6db1068f58ca6f1,08-10-2017 20:37,324,1,81.63,2,1,2,212,At Risk,81.63,19519.47698
0105f165f3be4b229fcca1cba2349186,01-03-2018 20:16,180,1,48.08,3,1,1,311,Others,48.08,11496.9552
010714eb89c36dd92fee08385cc1dd6b,19-07-2018 11:52,41,1,219.44,5,1,5,515,Champions,219.44,52472.79222
01077b7579fd4c86971c6598bd550ee5,14-01-2018 09:44,227,1,45.48,3,1,1,311,Others,45.48,10875.23966
0107c38d1ad737e7508cc65067b25d10,10-05-2018 20:41,110,1,43.23,4,1,1,411,Potential Customers,43.23,10337.21659
0107d0717619fc7e17ba5fdd7c9aad36,29-11-2017 10:25,273,1,40.09,2,1,1,211,At Risk,40.09,9586.375501
0107ed88ec010416e20cacf67d2c905c,08-05-2017 13:05,478,1,115.94,1,1,3,113,At Risk,115.94,27723.731
0108bac6b3f1f9f0fb88a1f0c0763919,08-08-2018 16:44,20,1,83.45,5,1,2,512,Potential Customers,83.45,19954.67786
01095519ab759274152540845a1d2004,16-01-2018 11:21,225,1,667.56,3,1,5,315,Others,667.56,159627.8581
010ac941a52f7717d87471a7da831cd0,11-03-2017 08:20,536,1,39.42,1,1,1,111,At Risk,39.42,9426.164187
010be179fab38706ae5cf77170b038e3,07-03-2018 16:44,174,1,1391.13,4,1,5,415,Champions,1391.13,332648.9037
010c5ccfc9a9135b8c89e2d66f5fb8f5,24-08-2018 02:24,5,1,67.36,5,1,2,512,Potential Customers,67.36,16107.21511
010c697e9133c540d8acf1535533f7db,24-05-2017 16:55,461,1,142.97,1,1,4,114,At Risk,142.97,34187.18148
010d1bac7f6ca46ef1c6fd0c4034cffc,09-05-2018 10:22,112,1,65.42,4,1,2,412,Potential Customers,65.42,15643.31966
010dad3dab8189cba58ae1ca11b8cc09,11-01-2018 17:13,229,1,119.25,3,1,3,313,Others,119.25,28515.22271
010e2bfece4b4e44fb7a6aa9c2b2b9d0,13-12-2017 16:58,258,1,27.78,3,1,1,311,Others,27.78,6642.791505
010ebb5ce5da9367a59959153f083968,20-07-2018 19:40,39,1,32.43,5,1,1,511,Potential Customers,32.43,7754.705849
010f3c6e21051748f72f762b9a7cb85d,06-06-2018 15:31,83,1,98.34,5,1,3,513,Potential Customers,98.34,23515.19498
010ff86be8e9b1a1ae1868dc64b05f21,17-10-2017 08:59,316,1,178.47,2,1,4,214,At Risk,178.47,42675.98991
0111774394b7b2cd9651eedc6c791bd2,29-07-2017 19:21,395,1,291.12,1,1,5,115,At Risk,291.12,69613.01162
0111b8c89dbd979f8d35037954eb6a39,18-03-2018 11:01,164,1,134.8,4,1,4,414,Champions,134.8,32233.55993
01122215dd21ac872ae567ec4e351e01,13-04-2018 18:16,137,1,99.95,4,1,3,413,Potential Customers,99.95,23900.18038
011263a2375678dc8d8fcda1c3e11cd9,23-03-2017 12:27,524,1,100.91,1,1,3,113,At Risk,100.91,24129.73689
01156d307fdee5870c27d63afb938bd9,09-07-2018 13:42,51,1,49.45,5,1,1,511,Potential Customers,49.45,11824.55147
0115fdf642d451174def967bd1d55350,31-10-2017 15:30,301,1,197.1,2,1,4,214,At Risk,197.1,47130.82093
011671897080a38fa57f3c190a310d49,11-05-2018 18:36,109,1,167.97,4,1,4,414,Champions,167.97,40165.21559
0116b6f7b023ad7b078ead9dc8f68897,05-03-2018 21:01,176,1,154.55,4,1,4,414,Champions,154.55,36956.20688
0117fc26c948641502349399aa649dc0,19-02-2018 09:49,191,1,126.33,3,1,3,313,Others,126.33,30208.20197
0117fcfe90f5c0df487c5eb4ae067aff,25-07-2018 13:15,35,1,170.44,5,1,4,514,Champions,170.44,40755.84536
0118758814dbb115d346a1e8efa705e9,04-09-2017 21:03,358,1,45.03,2,1,1,211,At Risk,45.03,10767.63504
01187871d33eda6ba14aea590bb50d0e,16-08-2018 10:46,13,1,176.88,5,1,4,514,Champions,176.88,42295.78695
01190354aed7ae9e31b5f523699cf01b,28-08-2017 05:07,366,1,85.73,2,1,3,213,At Risk,85.73,20499.87457
011a899e735ec86f00f26089cdae09cf,19-12-2017 11:25,253,1,99.43,3,1,3,313,Others,99.43,23775.83727
011aa301cac8da4d01db88c3180a4058,05-05-2017 20:49,480,1,411.94,1,1,5,115,At Risk,411.94,98503.65487
011aa728cdc4c57b506c6c40ac2a7712,10-10-2017 10:48,323,1,61.5,2,1,2,212,At Risk,61.5,14705.96391
011b97b83f521e755f03173c96baf57b,18-05-2018 10:22,103,1,92.39,4,1,3,413,Potential Customers,92.39,22092.42286
011caa1d64812e93260454d6e311f330,17-08-2018 09:26,12,1,142.82,5,1,4,514,Champions,142.82,34151.31327
011d2f8468c1be17b9c493a916e31a56,06-02-2018 10:20,204,1,93.3,3,1,3,313,Others,93.3,22310.0233
011ec289931a2dddb4a0e40191748b3c,28-02-2018 20:29,181,1,57.68,3,1,2,312,Others,57.68,13792.5203
011f5f2d716eb919dd944494c0db328b,05-08-2018 20:48,23,1,84.34,5,1,2,512,Potential Customers,84.34,20167.49588
011fc4ea8b9a1e857358c71da7dcf852,09-11-2017 16:48,292,1,71.04,2,1,2,212,At Risk,71.04,16987.18173
01206a881130146c337962e714f06d66,12-07-2017 22:37,412,1,102.03,1,1,3,113,At Risk,102.03,24397.55282
012087f1c663428b54e53b0f69e700db,04-06-2017 21:23,450,1,185.55,1,1,4,114,At Risk,185.55,44368.96917
01208d73b8f2d0e10347aae1242a12fa,09-06-2017 23:23,445,1,63.1,1,1,2,112,At Risk,63.1,15088.5581
0120f40c1cfb22b538c7f78c8b5265dd,17-05-2018 08:48,104,1,82.33,4,1,2,412,Potential Customers,82.33,19686.86194
0120ff9de7b5aba7cd8676c093f189de,25-01-2018 15:50,215,1,40.05,3,1,1,311,Others,40.05,9576.810646
01214c5f31d06b6da030e5825b431446,19-08-2018 14:59,10,1,60.42,5,1,2,512,Potential Customers,60.42,14447.71284
0122f471f8b583b4b8262a9ba5870e0e,09-05-2017 13:20,477,1,62.28,1,1,2,112,At Risk,62.28,14892.47858
01231f8b1b36a9da85f695b48c2f18b2,28-02-2018 12:44,182,1,28.09,3,1,1,311,Others,28.09,6716.919128
012413f25e1a3f143b2001198e916594,03-11-2017 19:23,298,1,103.55,2,1,3,213,At Risk,103.55,24761.01729
0124a56e33d9d3da6b8340d2153f60a5,27-04-2018 15:25,123,1,87.02,4,1,3,413,Potential Customers,87.02,20808.34113
0125bee4b30f40607261d06f47b0f38d,20-09-2017 16:08,342,1,188.72,2,1,4,214,At Risk,188.72,45126.9839
0125ed303758dc1d7e4d99b000f88768,17-11-2017 19:55,284,1,322.94,2,1,5,215,At Risk,322.94,77221.85344
0125fdf9e257f064725f85d1d63085b4,05-03-2018 20:18,176,1,48.22,4,1,1,411,Potential Customers,48.22,11530.43219
012614499e669f2afb78750ab13273c9,23-10-2017 09:24,310,1,56.78,2,1,2,212,At Risk,56.78,13577.31107
01268a9cd062a41dbaebe24bd8b07cbf,03-12-2017 17:28,268,1,267.99,3,1,5,315,Others,267.99,64082.13446
0126adf5308223f7cba2e84f97ac0d9b,09-01-2018 23:15,231,1,29.09,3,1,1,311,Others,29.09,6956.040492
0126c89d5a7c2b7b2bda098668c7526d,21-03-2018 21:06,160,1,96.08,4,1,3,413,Potential Customers,96.08,22974.7807
0126e712caf48d6cf32ffbdce563d2c3,17-08-2018 09:26,12,1,80.45,5,1,2,512,Potential Customers,80.45,19237.31377
01271eb2284947f2e2abbe53fa15730a,17-06-2017 18:02,437,1,180.6,1,1,4,114,At Risk,180.6,43185.31842
0127d98d4a7e205081ddac271d6b8e52,07-01-2018 22:26,233,1,127.92,3,1,3,313,Others,127.92,30588.40494
01287ad2456ffbd365f2e955dbbcebc7,11-09-2017 19:54,351,1,35,2,1,1,211,At Risk,35,8369.247756
01288d72df4b2a4fb61182da4113ceab,18-02-2018 11:02,192,1,109.92,3,1,3,313,Others,109.92,26284.22038
012890b678dffa039b23707633b2eff3,10-03-2018 20:04,171,1,99.43,4,1,3,413,Potential Customers,99.43,23775.83727
012938ae26ceaa758b735826636366f8,14-04-2018 14:48,137,1,267.5,4,1,5,415,Champions,267.5,63964.96499
01295bcfd2311c7b510c4c697f82b6be,17-09-2017 19:18,345,1,107.53,2,1,3,213,At Risk,107.53,25712.72032
